latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),pressure_msl (hPa)
2024-04-30T02:00,11.5,78,0.00,25,1016.9,12.9,12.3,1021.5
2024-04-30T03:00,11.4,80,0.00,68,1016.3,13.5,12.0,1020.9
2024-04-30T04:00,11.4,83,0.00,43,1016.0,13.0,11.9,1020.6
2024-04-30T05:00,12.4,83,0.00,1,1016.0,13.6,12.1,1020.6
2024-04-30T06:00,14.2,81,0.00,0,1015.8,12.2,12.9,1020.4
2024-04-30T07:00,16.5,77,0.00,33,1015.5,12.0,14.2,1020.1
2024-04-30T08:00,18.9,71,0.00,0,1015.1,12.6,15.7,1019.6
2024-04-30T09:00,21.1,63,0.00,0,1014.7,14.6,17.3,1019.2
2024-04-30T10:00,22.6,58,0.00,0,1014.0,16.6,18.8,1018.5
2024-04-30T11:00,23.7,52,0.00,0,1013.5,18.3,19.9,1017.9
2024-04-30T12:00,24.7,50,0.00,0,1013.0,19.3,20.8,1017.4
2024-04-30T13:00,26.4,38,0.00,0,1012.3,16.7,21.6,1016.7
2024-04-30T14:00,26.2,37,0.00,15,1011.7,19.5,21.9,1016.1
2024-04-30T15:00,26.0,40,0.00,35,1011.1,14.6,21.8,1015.5
2024-04-30T16:00,25.1,49,0.00,42,1010.8,13.0,21.5,1015.2
2024-04-30T17:00,23.4,56,0.00,50,1010.5,11.6,20.8,1014.9
2024-04-30T18:00,21.4,57,0.00,4,1010.3,12.8,19.7,1014.8
2024-04-30T19:00,20.3,52,0.00,2,1010.7,16.0,18.6,1015.2
2024-04-30T20:00,19.8,50,0.00,92,1010.6,17.6,17.8,1015.1
2024-04-30T21:00,19.2,53,0.00,89,1010.8,17.6,17.2,1015.3
2024-04-30T22:00,18.4,57,0.00,98,1010.9,17.3,16.7,1015.4
2024-04-30T23:00,17.5,60,0.00,99,1010.8,16.6,16.3,1015.3
2024-05-01T00:00,16.7,62,0.00,100,1010.5,15.9,15.8,1015.0
2024-05-01T01:00,16.3,62,0.00,100,1009.9,15.9,15.1,1014.4
2024-05-01T02:00,15.9,61,0.00,99,1009.5,16.4,14.9,1014.0
2024-05-01T03:00,15.2,64,0.00,93,1009.0,17.2,14.6,1013.6
2024-05-01T04:00,14.7,66,0.00,16,1009.1,18.6,14.3,1013.7
2024-05-01T05:00,15.4,66,0.00,1,1009.3,20.2,14.4,1013.8
2024-05-01T06:00,16.9,66,0.00,0,1009.1,19.7,15.0,1013.6
2024-05-01T07:00,18.6,62,0.00,0,1008.7,20.3,16.0,1013.2
2024-05-01T08:00,20.1,54,0.00,0,1008.4,24.2,17.2,1012.9
2024-05-01T09:00,21.5,49,0.00,0,1008.2,25.2,18.4,1012.6
2024-05-01T10:00,22.8,47,0.00,0,1007.6,24.7,19.6,1012.0
2024-05-01T11:00,23.8,45,0.00,0,1007.1,25.0,20.7,1011.5
2024-05-01T12:00,24.4,43,0.00,0,1006.4,26.4,21.5,1010.8
2024-05-01T13:00,24.9,40,0.00,1,1005.7,24.8,22.2,1010.1
2024-05-01T14:00,24.9,41,0.00,34,1005.1,24.5,22.4,1009.5
2024-05-01T15:00,24.5,42,0.00,39,1004.6,24.1,22.3,1009.0
2024-05-01T16:00,23.8,47,0.00,79,1004.1,21.5,21.9,1008.5
2024-05-01T17:00,22.6,49,0.00,83,1003.9,22.4,21.2,1008.3
2024-05-01T18:00,21.3,50,0.00,87,1004.0,18.8,20.2,1008.4
2024-05-01T19:00,19.8,51,0.00,91,1004.3,17.5,19.2,1008.8
2024-05-01T20:00,18.7,52,0.00,78,1004.2,15.9,18.3,1008.7
2024-05-01T21:00,17.4,55,0.00,7,1004.3,15.3,17.5,1008.8
2024-05-01T22:00,16.6,57,0.00,14,1004.4,16.1,16.8,1008.9
2024-05-01T23:00,16.1,57,0.00,11,1004.1,17.5,16.2,1008.6
2024-05-02T00:00,15.6,59,0.00,17,1003.7,17.5,15.7,1008.2
2024-05-02T01:00,15.5,62,0.00,65,1002.9,17.1,15.5,1007.4
2024-05-02T02:00,15.1,63,0.00,18,1002.6,18.1,15.2,1007.1
2024-05-02T03:00,15.0,63,0.00,0,1002.4,20.1,14.9,1006.9
2024-05-02T04:00,15.1,63,0.00,0,1002.2,21.1,14.7,1006.7
2024-05-02T05:00,15.8,62,0.00,1,1002.3,21.7,14.9,1006.8
2024-05-02T06:00,17.1,63,0.00,14,1002.1,19.5,15.5,1006.6
2024-05-02T07:00,18.7,59,0.00,13,1002.0,21.3,16.5,1006.5
2024-05-02T08:00,20.3,55,0.00,3,1001.6,21.1,17.7,1006.0
2024-05-02T09:00,21.8,48,0.00,1,1001.3,24.3,19.0,1005.7
2024-05-02T10:00,22.8,45,0.00,11,1001.0,24.7,20.2,1005.4
2024-05-02T11:00,23.6,44,0.00,0,1000.4,25.8,21.2,1004.8
2024-05-02T12:00,24.2,41,0.00,8,999.9,25.8,22.0,1004.3
2024-05-02T13:00,24.3,39,0.00,71,999.6,24.2,22.3,1004.0
2024-05-02T14:00,24.2,39,0.00,59,999.2,24.0,22.3,1003.6
2024-05-02T15:00,23.7,42,0.00,42,999.0,23.1,22.0,1003.4
2024-05-02T16:00,22.7,47,0.00,29,998.9,21.6,21.5,1003.3
2024-05-02T17:00,22.1,49,0.00,19,999.0,22.1,20.9,1003.4
2024-05-02T18:00,20.8,52,0.00,23,999.3,19.5,20.1,1003.7
2024-05-02T19:00,19.8,54,0.00,15,999.9,17.5,19.2,1004.3
2024-05-02T20:00,18.6,59,0.00,5,1000.2,15.5,18.4,1004.7
2024-05-02T21:00,17.6,64,0.00,6,1000.5,15.1,17.7,1005.0
2024-05-02T22:00,17.0,68,0.00,0,1000.9,15.1,17.1,1005.4
2024-05-02T23:00,16.4,71,0.00,0,1001.1,15.6,16.6,1005.6
2024-05-03T00:00,15.8,73,0.00,0,1001.2,15.6,16.2,1005.7
2024-05-03T01:00,15.8,70,0.00,0,1000.9,15.5,16.0,1005.4
2024-05-03T02:00,15.2,73,0.00,2,1001.1,15.1,15.6,1005.6
2024-05-03T03:00,14.7,76,0.00,0,1001.2,15.8,15.3,1005.7
2024-05-03T04:00,14.3,78,0.00,0,1001.6,15.0,14.9,1006.1
2024-05-03T05:00,15.1,77,0.00,0,1002.2,15.0,15.0,1006.7
2024-05-03T06:00,16.7,74,0.00,5,1002.6,13.0,15.8,1007.1
2024-05-03T07:00,18.1,70,0.00,23,1003.0,14.6,16.9,1007.5
2024-05-03T08:00,19.1,69,0.00,5,1003.5,12.9,18.2,1008.0
2024-05-03T09:00,20.7,61,0.00,73,1004.0,14.2,19.6,1008.4
2024-05-03T10:00,21.3,60,0.00,100,1004.2,13.8,20.5,1008.6
2024-05-03T11:00,21.3,61,0.20,85,1004.6,13.7,21.1,1009.0
2024-05-03T12:00,21.4,60,0.00,100,1004.8,11.9,21.3,1009.2
2024-05-03T13:00,22.0,55,0.00,33,1004.8,11.1,22.3,1009.2
2024-05-03T14:00,22.5,54,0.00,100,1005.2,12.4,22.8,1009.6
2024-05-03T15:00,21.5,54,0.10,63,1005.6,11.6,22.4,1010.0
2024-05-03T16:00,19.2,65,0.60,100,1006.5,10.8,21.4,1011.0
2024-05-03T17:00,19.2,68,0.00,100,1006.7,7.0,20.3,1011.2
2024-05-03T18:00,17.1,79,0.60,99,1007.7,7.9,19.1,1012.2
2024-05-03T19:00,16.4,81,0.10,78,1008.4,6.8,17.9,1012.9
2024-05-03T20:00,15.0,88,0.00,67,1008.5,9.0,16.7,1013.1
2024-05-03T21:00,14.3,92,0.00,76,1008.8,8.8,15.9,1013.4
2024-05-03T22:00,14.0,95,0.00,98,1009.5,11.3,15.4,1014.1
2024-05-03T23:00,13.6,94,0.00,100,1009.7,11.5,15.0,1014.3
2024-05-04T00:00,12.8,94,0.00,98,1009.9,13.0,14.5,1014.5
2024-05-04T01:00,13.0,90,0.00,91,1010.3,14.3,15.0,1014.9
2024-05-04T02:00,12.2,90,0.00,83,1010.7,12.1,14.5,1015.3
2024-05-04T03:00,11.6,92,0.00,55,1010.9,11.4,13.9,1015.5
2024-05-04T04:00,11.0,93,0.00,9,1011.2,8.7,13.4,1015.8
2024-05-04T05:00,12.0,89,0.00,93,1011.6,8.8,13.5,1016.2
2024-05-04T06:00,13.1,83,0.00,33,1011.7,11.0,14.1,1016.3
2024-05-04T07:00,14.6,76,0.00,54,1011.9,10.8,15.1,1016.5
2024-05-04T08:00,15.8,72,0.00,76,1012.1,8.6,16.4,1016.7
2024-05-04T09:00,16.8,68,0.00,100,1012.4,8.3,17.6,1016.9
2024-05-04T10:00,17.8,64,0.00,100,1012.1,7.6,18.7,1016.6
2024-05-04T11:00,18.3,62,0.00,100,1012.0,6.1,19.4,1016.5
2024-05-04T12:00,18.5,61,0.00,100,1011.8,5.6,19.7,1016.3
2024-05-04T13:00,18.6,60,0.00,69,1011.5,3.3,20.2,1016.0
2024-05-04T14:00,18.9,59,0.00,100,1011.0,6.5,20.4,1015.5
2024-05-04T15:00,18.9,60,0.00,99,1010.5,4.8,20.0,1015.0
2024-05-04T16:00,19.1,58,0.00,100,1009.9,2.3,19.9,1014.4
2024-05-04T17:00,19.0,58,0.00,100,1009.5,0.4,19.5,1014.0
2024-05-04T18:00,17.3,77,0.00,96,1009.5,4.0,18.6,1014.0
2024-05-04T19:00,16.3,73,0.00,38,1009.3,5.6,17.5,1013.8
2024-05-04T20:00,15.2,76,0.00,51,1008.6,9.3,16.6,1013.1
2024-05-04T21:00,14.1,82,0.00,96,1008.6,5.4,15.9,1013.2
2024-05-04T22:00,14.1,84,0.00,98,1008.7,10.1,15.4,1013.3
2024-05-04T23:00,13.3,91,0.10,85,1008.1,5.7,15.0,1012.7
2024-05-05T00:00,13.2,92,0.00,86,1007.3,7.2,14.5,1011.9
2024-05-05T01:00,12.2,93,6.70,89,1005.9,5.6,13.5,1010.5
2024-05-05T02:00,12.1,95,0.20,57,1005.6,4.8,13.1,1010.2
2024-05-05T03:00,12.1,95,0.00,79,1005.1,9.7,12.8,1009.7
2024-05-05T04:00,12.0,96,0.00,95,1005.0,11.4,12.6,1009.6
2024-05-05T05:00,13.0,95,0.00,94,1004.7,13.0,13.0,1009.3
2024-05-05T06:00,14.3,90,0.00,100,1004.7,9.8,13.8,1009.2
2024-05-05T07:00,15.9,83,0.00,99,1004.4,10.7,14.9,1008.9
2024-05-05T08:00,16.7,74,0.00,100,1004.5,13.9,15.8,1009.0
2024-05-05T09:00,16.6,73,0.10,100,1004.5,19.7,16.2,1009.0
2024-05-05T10:00,16.4,76,0.10,100,1004.0,19.5,16.3,1008.5
2024-05-05T11:00,17.8,70,0.10,100,1003.6,21.0,17.0,1008.1
2024-05-05T12:00,18.1,64,0.10,100,1003.1,19.1,17.2,1007.6
2024-05-05T13:00,19.1,54,0.10,100,1003.3,20.0,19.8,1007.8
2024-05-05T14:00,18.7,54,0.10,69,1002.8,19.8,19.6,1007.3
2024-05-05T15:00,18.9,54,0.80,44,1002.3,19.1,19.2,1006.8
2024-05-05T16:00,18.4,56,0.30,27,1002.3,14.2,18.4,1006.8
2024-05-05T17:00,18.1,55,0.00,34,1002.4,9.6,17.8,1006.9
2024-05-05T18:00,16.4,56,0.00,29,1002.9,18.6,17.0,1007.4
2024-05-05T19:00,14.7,60,0.00,8,1003.5,14.4,16.0,1008.0
2024-05-05T20:00,13.3,65,0.00,0,1003.8,12.6,15.0,1008.4
2024-05-05T21:00,12.2,71,0.00,100,1003.9,10.5,14.2,1008.5
2024-05-05T22:00,11.3,76,0.00,96,1004.1,10.1,13.5,1008.7
2024-05-05T23:00,10.6,81,0.00,94,1004.2,9.3,12.9,1008.8
2024-05-06T00:00,9.9,86,0.00,98,1004.1,7.8,12.4,1008.7
2024-05-06T01:00,9.2,88,0.00,14,1004.2,7.9,11.4,1008.8
2024-05-06T02:00,8.7,89,0.00,58,1004.1,7.3,11.1,1008.7
2024-05-06T03:00,8.4,91,0.00,17,1004.2,8.7,10.8,1008.8
2024-05-06T04:00,8.5,92,0.00,63,1004.5,10.7,10.6,1009.1
2024-05-06T05:00,9.9,89,0.00,93,1004.8,11.7,11.0,1009.4
2024-05-06T06:00,11.5,77,0.00,100,1004.7,12.1,11.9,1009.3
2024-05-06T07:00,12.6,68,0.00,100,1004.6,12.6,13.0,1009.2
2024-05-06T08:00,13.8,63,0.00,91,1004.8,12.4,14.2,1009.4
2024-05-06T09:00,15.0,60,0.00,100,1004.7,11.9,15.7,1009.2
2024-05-06T10:00,16.1,57,0.00,100,1004.5,12.0,17.0,1009.0
2024-05-06T11:00,17.6,48,0.00,63,1004.3,14.8,18.1,1008.8
2024-05-06T12:00,18.6,44,0.00,56,1004.0,15.9,18.8,1008.5
2024-05-06T13:00,18.2,43,0.00,73,1004.2,11.6,18.9,1008.7
2024-05-06T14:00,18.6,43,0.00,100,1004.0,11.9,19.2,1008.5
2024-05-06T15:00,17.7,46,0.00,96,1004.1,13.2,18.7,1008.6
2024-05-06T16:00,17.1,50,0.00,95,1004.3,14.1,18.2,1008.8
2024-05-06T17:00,16.8,54,0.00,90,1004.5,9.7,17.6,1009.0
2024-05-06T18:00,15.0,64,0.00,100,1005.0,7.6,16.7,1009.5
2024-05-06T19:00,13.4,69,0.00,100,1005.5,10.5,15.5,1010.1
2024-05-06T20:00,12.9,72,0.00,100,1006.0,11.2,14.7,1010.6
2024-05-06T21:00,12.2,75,0.00,100,1006.3,13.5,14.0,1010.9
2024-05-06T22:00,11.8,75,0.00,100,1007.0,12.5,13.5,1011.6
2024-05-06T23:00,11.0,78,0.00,91,1007.3,12.1,13.0,1011.9
2024-05-07T00:00,9.8,88,0.00,96,1007.7,8.4,12.4,1012.3
2024-05-07T01:00,9.2,93,0.00,96,1008.3,10.0,11.2,1012.9
2024-05-07T02:00,8.9,94,0.00,94,1008.7,12.5,11.0,1013.4
2024-05-07T03:00,8.5,96,0.00,100,1009.2,10.6,10.8,1013.9
2024-05-07T04:00,8.4,95,0.00,100,1009.6,9.3,10.6,1014.3
2024-05-07T05:00,9.0,89,0.00,100,1010.5,15.0,10.8,1015.2
2024-05-07T06:00,9.5,82,0.00,100,1011.3,17.9,11.3,1016.0
2024-05-07T07:00,10.1,78,0.00,100,1011.9,18.5,11.8,1016.5
2024-05-07T08:00,11.2,72,0.00,100,1012.4,17.1,12.5,1017.0
2024-05-07T09:00,12.3,68,0.00,100,1013.0,16.4,13.3,1017.6
2024-05-07T10:00,13.4,65,0.00,100,1013.2,15.8,14.0,1017.8
2024-05-07T11:00,14.3,63,0.10,100,1013.8,15.7,14.8,1018.4
2024-05-07T12:00,15.5,56,0.00,100,1014.0,15.1,15.6,1018.6
2024-05-07T13:00,14.6,58,0.10,100,1014.7,18.1,15.1,1019.3
2024-05-07T14:00,15.2,56,0.10,100,1014.7,17.1,15.3,1019.3
2024-05-07T15:00,15.7,52,0.00,100,1014.8,15.0,15.5,1019.4
2024-05-07T16:00,15.9,47,0.00,100,1015.0,14.3,15.6,1019.6
2024-05-07T17:00,15.4,53,0.00,100,1015.4,10.0,15.2,1020.0
2024-05-07T18:00,13.8,60,0.00,100,1015.8,16.7,14.7,1020.4
2024-05-07T19:00,11.9,68,0.00,100,1016.6,22.7,13.9,1021.2
2024-05-07T20:00,11.0,71,0.00,100,1017.1,18.7,13.2,1021.8
2024-05-07T21:00,10.6,73,0.00,100,1017.5,17.3,12.6,1022.2
2024-05-07T22:00,9.9,76,0.00,100,1017.9,15.5,12.0,1022.6
2024-05-07T23:00,9.3,78,0.00,100,1018.1,14.1,11.5,1022.8
2024-05-08T00:00,9.1,78,0.00,100,1018.3,13.8,11.1,1023.0
2024-05-08T01:00,8.9,81,0.00,100,1018.5,13.2,10.5,1023.2
2024-05-08T02:00,9.1,77,0.00,100,1018.6,12.7,10.4,1023.3
2024-05-08T03:00,8.9,74,0.00,100,1018.9,11.7,10.4,1023.6
2024-05-08T04:00,8.5,76,0.00,100,1019.3,11.3,10.2,1024.0
2024-05-08T05:00,9.0,76,0.00,100,1019.8,10.0,10.3,1024.5
2024-05-08T06:00,10.0,71,0.00,98,1020.3,10.0,10.9,1025.0
2024-05-08T07:00,11.3,67,0.00,97,1020.7,9.3,12.0,1025.4
2024-05-08T08:00,13.1,63,0.00,94,1021.1,9.1,13.5,1025.7
2024-05-08T09:00,14.8,56,0.00,81,1021.0,10.5,15.1,1025.6
2024-05-08T10:00,15.7,50,0.00,98,1021.2,12.1,16.5,1025.8
2024-05-08T11:00,16.5,47,0.00,74,1021.1,13.2,17.6,1025.7
2024-05-08T12:00,16.8,45,0.00,54,1021.0,13.7,18.2,1025.6
2024-05-08T13:00,17.1,42,0.00,50,1020.4,11.9,18.2,1025.0
2024-05-08T14:00,17.7,38,0.00,93,1020.5,11.4,18.6,1025.1
2024-05-08T15:00,16.7,43,0.00,69,1020.8,17.2,18.4,1025.4
2024-05-08T16:00,15.6,42,0.00,16,1021.2,16.4,17.7,1025.8
2024-05-08T17:00,15.2,43,0.00,4,1021.6,12.0,16.8,1026.2
2024-05-08T18:00,13.4,54,0.00,2,1021.9,8.5,15.7,1026.5
2024-05-08T19:00,11.7,58,0.00,0,1021.8,11.6,14.4,1026.5
2024-05-08T20:00,10.9,60,0.00,0,1022.3,12.6,13.3,1027.0
2024-05-08T21:00,9.9,71,0.00,0,1022.1,13.0,12.5,1026.8
2024-05-08T22:00,8.9,76,0.00,0,1022.5,10.5,11.8,1027.2
2024-05-08T23:00,8.1,76,0.00,3,1022.8,8.9,11.1,1027.5
2024-05-09T00:00,7.9,76,0.00,0,1022.6,8.4,10.6,1027.3
2024-05-09T01:00,6.6,81,0.00,1,1022.3,6.9,9.1,1027.1
2024-05-09T02:00,6.2,82,0.00,2,1022.4,6.6,8.9,1027.2
2024-05-09T03:00,5.2,87,0.00,1,1022.6,7.0,8.4,1027.4
2024-05-09T04:00,5.3,87,0.00,0,1022.7,7.7,8.2,1027.5
2024-05-09T05:00,6.9,83,0.00,28,1022.8,8.4,8.6,1027.6
2024-05-09T06:00,9.2,76,0.00,11,1023.1,5.9,9.8,1027.8
2024-05-09T07:00,11.8,68,0.00,11,1022.7,4.6,11.5,1027.4
2024-05-09T08:00,14.0,58,0.00,16,1022.7,5.9,13.5,1027.3
2024-05-09T09:00,15.3,51,0.00,21,1022.2,5.4,15.3,1026.8
2024-05-09T10:00,16.1,47,0.00,10,1022.1,3.1,17.1,1026.7
2024-05-09T11:00,16.7,46,0.00,41,1021.9,2.9,18.5,1026.5
2024-05-09T12:00,17.2,46,0.00,61,1021.4,2.2,19.7,1026.0
2024-05-09T13:00,18.4,41,0.00,33,1020.4,1.1,20.8,1025.0
2024-05-09T14:00,18.7,41,0.00,30,1020.5,0.8,21.2,1025.0
2024-05-09T15:00,18.8,41,0.00,81,1019.9,2.2,21.1,1024.4
2024-05-09T16:00,18.5,41,0.00,97,1019.4,4.0,20.5,1023.9
2024-05-09T17:00,18.1,44,0.00,100,1019.1,4.7,19.5,1023.7
2024-05-09T18:00,16.0,59,0.00,100,1019.1,5.2,18.1,1023.7
2024-05-09T19:00,13.9,63,0.00,99,1019.6,6.2,16.6,1024.2
2024-05-09T20:00,13.2,62,0.00,100,1019.7,7.6,15.4,1024.3
2024-05-09T21:00,11.2,73,0.00,100,1019.3,10.1,14.3,1024.0
2024-05-09T22:00,13.1,58,0.00,100,1019.3,5.9,13.2,1023.9
2024-05-09T23:00,12.7,59,0.00,100,1019.1,3.3,12.5,1023.7
2024-05-10T00:00,12.2,62,0.00,100,1019.2,3.0,12.0,1023.8
2024-05-10T01:00,10.1,79,0.00,100,1018.5,7.1,10.7,1023.2
2024-05-10T02:00,11.6,68,0.00,100,1018.7,1.8,10.8,1023.4
2024-05-10T03:00,9.9,81,0.00,100,1018.8,4.1,10.8,1023.5
2024-05-10T04:00,10.0,86,0.00,100,1018.9,5.1,10.8,1023.6
2024-05-10T05:00,11.5,79,0.00,100,1018.9,3.3,11.3,1023.6
2024-05-10T06:00,13.1,74,0.00,54,1019.3,3.3,12.2,1023.9
2024-05-10T07:00,15.3,66,0.00,24,1019.5,2.2,13.8,1024.1
2024-05-10T08:00,17.2,56,0.00,40,1019.5,2.5,15.8,1024.1
2024-05-10T09:00,18.5,49,0.00,30,1019.5,7.0,17.6,1024.0
2024-05-10T10:00,19.7,47,0.00,100,1019.2,8.6,19.1,1023.7
2024-05-10T11:00,20.3,45,0.00,42,1019.1,8.7,20.2,1023.6
2024-05-10T12:00,20.7,43,0.00,85,1018.8,9.2,20.8,1023.3
2024-05-10T13:00,20.8,43,0.00,58,1018.1,7.9,21.3,1022.6
2024-05-10T14:00,21.0,43,0.00,100,1018.3,7.7,21.1,1022.8
2024-05-10T15:00,20.5,44,0.00,88,1018.0,8.8,20.7,1022.5
2024-05-10T16:00,20.5,45,0.00,80,1017.6,8.1,20.4,1022.1
2024-05-10T17:00,19.7,51,0.00,57,1017.6,9.4,19.7,1022.1
2024-05-10T18:00,17.9,61,0.00,99,1017.8,8.4,18.8,1022.3
2024-05-10T19:00,15.7,69,0.00,97,1018.2,7.1,17.6,1022.8
2024-05-10T20:00,13.7,81,0.00,100,1018.4,8.4,16.4,1023.0
2024-05-10T21:00,13.3,81,0.00,100,1018.3,5.8,15.4,1022.9
2024-05-10T22:00,13.6,81,0.00,100,1018.5,9.0,15.0,1023.1
2024-05-10T23:00,12.5,88,0.00,100,1018.5,7.8,14.4,1023.1
2024-05-11T00:00,11.7,93,0.00,100,1018.5,6.7,13.9,1023.2
2024-05-11T01:00,11.1,92,0.00,100,1017.0,10.3,13.7,1021.7
2024-05-11T02:00,11.1,91,0.00,100,1018.0,9.9,13.3,1022.7
2024-05-11T03:00,10.9,92,0.00,100,1018.3,10.2,13.0,1023.0
2024-05-11T04:00,11.3,89,0.00,100,1018.4,9.0,12.9,1023.1
2024-05-11T05:00,11.9,87,0.00,100,1018.3,6.9,13.1,1022.9
2024-05-11T06:00,13.0,83,0.00,100,1018.5,7.7,13.7,1023.1
2024-05-11T07:00,14.5,76,0.00,74,1018.4,7.6,14.9,1023.0
2024-05-11T08:00,16.1,70,0.00,55,1018.4,7.4,16.5,1023.0
2024-05-11T09:00,17.1,64,0.00,100,1018.4,8.8,17.8,1023.0
2024-05-11T10:00,17.6,61,0.10,100,1018.4,11.0,18.6,1023.0
2024-05-11T11:00,17.8,61,0.10,99,1018.4,11.5,18.9,1023.0
2024-05-11T12:00,17.9,61,0.10,97,1018.2,12.7,19.3,1022.8
2024-05-11T13:00,18.5,53,0.00,17,1018.1,11.9,19.9,1022.6
2024-05-11T14:00,19.3,47,0.00,45,1018.3,12.0,20.6,1022.8
2024-05-11T15:00,18.9,48,0.00,99,1018.0,14.7,20.6,1022.5
2024-05-11T16:00,17.7,54,0.00,85,1017.9,16.3,20.0,1022.5
2024-05-11T17:00,17.3,55,0.00,37,1018.1,13.8,19.2,1022.7
2024-05-11T18:00,16.3,61,0.00,17,1018.0,11.5,18.3,1022.6
2024-05-11T19:00,14.6,66,0.00,30,1018.4,12.0,17.1,1023.0
2024-05-11T20:00,13.4,74,0.00,23,1018.9,12.5,16.1,1023.5
2024-05-11T21:00,13.2,77,0.00,98,1018.8,11.8,15.4,1023.4
2024-05-11T22:00,13.4,78,0.00,74,1019.1,11.8,15.0,1023.7
2024-05-11T23:00,13.1,78,0.00,100,1019.2,12.1,14.6,1023.8
2024-05-12T00:00,12.3,79,0.00,17,1019.1,11.2,14.3,1023.7
2024-05-12T01:00,10.3,91,0.00,10,1018.8,12.4,12.7,1023.5
2024-05-12T02:00,10.3,78,0.00,9,1018.9,14.1,12.3,1023.6
2024-05-12T03:00,9.8,69,0.00,23,1019.3,14.0,12.0,1024.0
2024-05-12T04:00,9.4,69,0.00,7,1019.5,14.4,11.7,1024.2
2024-05-12T05:00,10.1,69,0.00,0,1019.7,13.4,11.9,1024.4
2024-05-12T06:00,11.4,64,0.00,9,1019.6,13.7,12.6,1024.3
2024-05-12T07:00,13.0,60,0.00,24,1019.6,13.3,13.8,1024.2
2024-05-12T08:00,14.8,54,0.00,47,1019.8,14.1,15.3,1024.4
2024-05-12T09:00,16.3,48,0.00,77,1019.2,16.6,16.8,1023.8
2024-05-12T10:00,17.1,47,0.00,100,1019.0,18.1,18.1,1023.6
2024-05-12T11:00,17.8,46,0.00,100,1018.8,18.1,19.3,1023.4
2024-05-12T12:00,18.4,45,0.00,57,1018.4,17.3,20.2,1022.9
2024-05-12T13:00,19.6,39,0.00,34,1017.4,16.4,21.1,1021.9
2024-05-12T14:00,20.0,38,0.00,56,1017.0,16.3,21.4,1021.5
2024-05-12T15:00,20.0,37,0.00,89,1016.5,14.8,21.2,1021.0
2024-05-12T16:00,20.1,37,0.00,44,1015.8,15.5,20.8,1020.3
2024-05-12T17:00,19.1,39,0.00,3,1015.6,15.2,20.1,1020.1
2024-05-12T18:00,17.3,47,0.00,0,1015.4,14.1,19.1,1019.9
2024-05-12T19:00,15.5,49,0.00,0,1015.7,15.4,17.7,1020.3
2024-05-12T20:00,14.5,46,0.00,0,1015.9,17.4,16.6,1020.5
2024-05-12T21:00,13.7,48,0.00,0,1015.8,16.7,15.7,1020.4
2024-05-12T22:00,13.0,47,0.00,0,1016.0,17.0,14.9,1020.6
2024-05-12T23:00,12.4,48,0.00,0,1016.0,18.1,14.3,1020.6
2024-05-13T00:00,11.9,51,0.00,0,1015.8,17.7,13.7,1020.4
2024-05-13T01:00,10.9,57,0.00,0,1014.6,15.3,12.2,1019.2
2024-05-13T02:00,10.4,60,0.00,0,1014.7,16.1,12.0,1019.4
2024-05-13T03:00,10.1,61,0.00,0,1015.0,17.2,11.7,1019.7
2024-05-13T04:00,10.1,62,0.00,0,1015.0,17.5,11.6,1019.7
2024-05-13T05:00,11.2,62,0.00,0,1015.1,16.4,11.9,1019.7
2024-05-13T06:00,12.9,58,0.00,0,1015.1,17.0,12.9,1019.7
2024-05-13T07:00,14.9,53,0.00,0,1014.7,16.5,14.3,1019.3
2024-05-13T08:00,17.0,49,0.00,31,1014.6,16.7,16.0,1019.1
2024-05-13T09:00,19.0,43,0.00,62,1014.4,17.1,17.8,1018.9
2024-05-13T10:00,20.4,37,0.00,4,1013.7,17.3,19.5,1018.2
2024-05-13T11:00,21.2,34,0.00,29,1013.5,17.4,20.9,1018.0
2024-05-13T12:00,21.9,32,0.00,13,1012.9,17.8,22.0,1017.4
2024-05-13T13:00,22.5,27,0.00,71,1011.0,16.6,23.0,1015.4
2024-05-13T14:00,22.8,27,0.00,67,1011.6,17.6,23.4,1016.0
2024-05-13T15:00,22.7,27,0.00,56,1011.2,17.8,23.4,1015.6
2024-05-13T16:00,22.2,28,0.00,67,1010.6,18.1,22.9,1015.0
2024-05-13T17:00,21.3,32,0.00,7,1010.6,15.1,22.1,1015.1
2024-05-13T18:00,19.3,39,0.00,0,1010.4,14.6,20.8,1014.9
2024-05-13T19:00,17.6,39,0.00,0,1010.6,16.4,19.4,1015.1
2024-05-13T20:00,16.4,43,0.00,0,1011.1,16.6,18.2,1015.6
2024-05-13T21:00,15.4,47,0.00,0,1010.5,17.3,17.2,1015.1
2024-05-13T22:00,14.8,47,0.00,0,1010.5,18.6,16.4,1015.1
2024-05-13T23:00,14.2,47,0.00,0,1010.6,17.7,15.7,1015.2
2024-05-14T00:00,13.5,47,0.00,0,1010.2,16.8,15.1,1014.8
2024-05-14T01:00,12.7,51,0.00,0,1009.5,15.5,13.8,1014.1
2024-05-14T02:00,12.3,52,0.00,0,1010.0,16.6,13.5,1014.6
